,Session,Crosssect,Comp,Pair,Period,Subject,Groupe,ID,Inv,OtherInv,Payoff,OtherPayoff
4865,25,2496,1,2498,23,4,2,2,16.5,16,31.7635,33.638375
4866,25,2497,1,2498,23,3,2,1,16,16.5,33.638375,31.7635
4867,25,2498,1,2499,23,2,1,2,22,22,40.618,40.618
4868,25,2499,1,2499,23,1,1,1,22,22,40.618,40.618
4869,26,2590,0,2595,23,10,5,2,14,18.6,39.56848169,25.97601059
4870,26,2591,0,2595,23,9,5,1,18.6,14,25.97601059,39.56848169
4871,26,2592,0,2596,23,8,4,2,5,11,12.5565048,5.239400775
4872,26,2593,0,2596,23,7,4,1,11,5,5.239400775,12.5565048
4873,26,2594,0,2597,23,6,3,2,10,18,37.43480495,17.64280495
4874,26,2595,0,2597,23,5,3,1,18,10,17.64280495,37.43480495
4875,26,2596,0,2598,23,4,2,2,9.5,10,15.64548017,14.85277612
4876,26,2597,0,2598,23,3,2,1,10,9.5,14.85277612,15.64548017
4877,26,2598,0,2599,23,2,1,2,10,1,-4.437154254,1.834191793
4878,26,2599,0,2599,23,1,1,1,1,10,1.834191793,-4.437154254
4879,27,2686,1,2693,23,14,7,2,14,14,27.706,27.706
4880,27,2687,1,2693,23,13,7,1,14,14,27.706,27.706
4881,27,2688,1,2694,23,12,6,2,16,16.8,34.48832,31.42048
4882,27,2689,1,2694,23,11,6,1,16.8,16,31.42048,34.48832
4883,27,2690,1,2695,23,10,5,2,11.8,14,26.36048,22.28982
4884,27,2691,1,2695,23,9,5,1,14,11.8,22.28982,26.36048
4885,27,2692,1,2696,23,8,4,2,24,24,41.696,41.696
4886,27,2693,1,2696,23,7,4,1,24,24,41.696,41.696
4887,27,2694,1,2697,23,6,3,2,0,10,-27.35,-1.06
4888,27,2695,1,2697,23,5,3,1,10,0,-1.06,-27.35
4889,27,2696,1,2698,23,4,2,2,20,20,38.68,38.68
4890,27,2697,1,2698,23,3,2,1,20,20,38.68,38.68
4891,27,2698,1,2699,23,2,1,2,11.1,14,25.36802,20.577655
4892,27,2699,1,2699,23,1,1,1,14,11.1,20.577655,25.36802
4893,28,2778,0,2789,23,22,11,2,17,10.5,19.09978426,34.84102853
4894,28,2779,0,2789,23,21,11,1,10.5,17,34.84102853,19.09978426
4895,28,2780,0,2790,23,20,10,2,15,13,25.22155031,30.16955031
4896,28,2781,0,2790,23,19,10,1,13,15,30.16955031,25.22155031
4897,28,2782,0,2791,23,18,9,2,16,22,47.85265944,26.73624613
4898,28,2783,0,2791,23,17,9,1,22,16,26.73624613,47.85265944
4899,28,2784,0,2792,23,16,8,2,14,28,66.80740692,11.68152342
4900,28,2785,0,2792,23,15,8,1,28,14,11.68152342,66.80740692
4901,28,2786,0,2793,23,14,7,2,21.1,16.1,28.15696433,45.33581454
4902,28,2787,0,2793,23,13,7,1,16.1,21.1,45.33581454,28.15696433
4903,28,2788,0,2794,23,12,6,2,4,10,8.057763466,1.995142107
4904,28,2789,0,2794,23,11,6,1,10,4,1.995142107,8.057763466
4905,28,2790,0,2795,23,10,5,2,11,13,24.37338942,20.2617112
4906,28,2791,0,2795,23,9,5,1,13,11,20.2617112,24.37338942
4907,28,2792,0,2796,23,8,4,2,18.9,18,35.0524316,38.11639878
4908,28,2793,0,2796,23,7,4,1,18,18.9,38.11639878,35.0524316
4909,28,2794,0,2797,23,6,3,2,26,25,39.49830003,44.37672513
4910,28,2795,0,2797,23,5,3,1,25,26,44.37672513,39.49830003
4911,28,2796,0,2798,23,4,2,2,26,26,41.914,41.914
4912,28,2797,0,2798,23,3,2,1,26,26,41.914,41.914
4913,28,2798,0,2799,23,2,1,2,13.6,15,30.20911154,26.65769776
4914,28,2799,0,2799,23,1,1,1,15,13.6,26.65769776,30.20911154
4915,29,2892,0,2896,23,8,4,2,14.5,17,35.23981708,28.14009014
4916,29,2893,0,2896,23,7,4,1,17,14.5,28.14009014,35.23981708
4917,29,2894,0,2897,23,6,3,2,26,28,46.88209608,36.49800454
4918,29,2895,0,2897,23,5,3,1,28,26,36.49800454,46.88209608
4919,29,2896,0,2898,23,4,2,2,14,15,30.20278269,27.62424247
4920,29,2897,0,2898,23,3,2,1,15,14,27.62424247,30.20278269
4921,29,2898,0,2899,23,2,1,2,12.7,14,27.56782977,24.52830274
4922,29,2899,0,2899,23,1,1,1,14,12.7,24.52830274,27.56782977
4923,2,182,1,191,24,18,9,2,18,18,35.882,35.882
4924,2,183,1,191,24,17,9,1,18,18,35.882,35.882
4925,2,184,1,192,24,16,8,2,14,10,17.898,23.258
4926,2,185,1,192,24,15,8,1,10,14,23.258,17.898
4927,2,186,1,193,24,14,7,2,16,18,37.898,29.548
4928,2,187,1,193,24,13,7,1,18,16,29.548,37.898
4929,2,188,1,194,24,12,6,2,6,14,9.914,8.266
4930,2,189,1,194,24,11,6,1,14,6,8.266,9.914
4931,2,190,1,195,24,10,5,2,20,20,38.68,38.68
4932,2,191,1,195,24,9,5,1,20,20,38.68,38.68
4933,2,192,1,196,24,8,4,2,13,18,36.752,20.1295
4934,2,193,1,196,24,7,4,1,18,13,20.1295,36.752
4935,2,194,1,197,24,6,3,2,6,18,14.618,-1.462
4936,2,195,1,197,24,5,3,1,18,6,-1.462,14.618
4937,2,196,1,198,24,4,2,2,18.2,20.2,42.6489,31.8041
4938,2,197,1,198,24,3,2,1,20.2,18.2,31.8041,42.6489
4939,2,198,1,199,24,2,1,2,15.7,8,10.57358,20.236695
4940,2,199,1,199,24,1,1,1,8,15.7,20.236695,10.57358
4941,5,484,0,492,24,16,8,2,18,12,21.92921146,38.02769412
4942,5,485,0,492,24,15,8,1,12,18,38.02769412,21.92921146
4943,5,486,0,493,24,14,7,2,10,2,-2.338620844,4.072230751
4944,5,487,0,493,24,13,7,1,2,10,4.072230751,-2.338620844
4945,5,488,0,494,24,12,6,2,28,20,23.2695872,59.78802271
4946,5,489,0,494,24,11,6,1,20,28,59.78802271,23.2695872
4947,5,490,0,495,24,10,5,2,16,18,37.25129164,31.04880898
4948,5,491,0,495,24,9,5,1,18,16,31.04880898,37.25129164
4949,5,492,0,496,24,8,4,2,2,0,-22.38990392,-22.87799546
4950,5,493,0,496,24,7,4,1,0,2,-22.87799546,-22.38990392
4951,5,494,0,497,24,6,3,2,10,10,16.09,16.09
4952,5,495,0,497,24,5,3,1,10,10,16.09,16.09
4953,5,496,0,498,24,4,2,2,11,16,32.30046388,20.45316499
4954,5,497,0,498,24,3,2,1,16,11,20.45316499,32.30046388
4955,5,498,0,499,24,2,1,2,12,16,32.61220124,22.71620124
4956,5,499,0,499,24,1,1,1,16,12,22.71620124,32.61220124
4957,7,686,1,693,24,14,7,2,26,26,41.914,41.914
4958,7,687,1,693,24,13,7,1,26,26,41.914,41.914
4959,7,688,1,694,24,12,6,2,14,12,22.78,26.594
4960,7,689,1,694,24,11,6,1,12,14,26.594,22.78
4961,7,690,1,695,24,10,5,2,10,16,26.908,15.466
4962,7,691,1,695,24,9,5,1,16,10,15.466,26.908
4963,7,692,1,696,24,8,4,2,26,26,41.914,41.914
4964,7,693,1,696,24,7,4,1,26,26,41.914,41.914
4965,7,694,1,697,24,6,3,2,11.5,18,34.3025,15.457375
4966,7,695,1,697,24,5,3,1,18,11.5,15.457375,34.3025
4967,7,696,1,698,24,4,2,2,25,18,11.312,58.3975
4968,7,697,1,698,24,3,2,1,18,25,58.3975,11.312
4969,7,698,1,699,24,2,1,2,13,10,18.28,21.4495
4970,7,699,1,699,24,1,1,1,10,13,21.4495,18.28
4971,8,786,0,793,24,14,7,2,14.5,12,22.87721652,28.67019069
4972,8,787,0,793,24,13,7,1,12,14.5,28.67019069,22.87721652
4973,8,788,0,794,24,12,6,2,8,10,14.06664809,11.20945253
4974,8,789,0,794,24,11,6,1,10,8,11.20945253,14.06664809
4975,8,790,0,795,24,10,5,2,10,11,18.5986218,16.85640335
4976,8,791,0,795,24,9,5,1,11,10,16.85640335,18.5986218
4977,8,792,0,796,24,8,4,2,11,28,68.10964562,6.502624121
4978,8,793,0,796,24,7,4,1,28,11,6.502624121,68.10964562
4979,8,794,0,797,24,6,3,2,14,14,27.706,27.706
4980,8,795,0,797,24,5,3,1,14,14,27.706,27.706
4981,8,796,0,798,24,4,2,2,15.5,15,29.94604051,31.31371578
4982,8,797,0,798,24,3,2,1,15,15.5,31.31371578,29.94604051
4983,8,798,0,799,24,2,1,2,6,10,11.38923591,6.511166564
4984,8,799,0,799,24,1,1,1,10,6,6.511166564,11.38923591
4985,11,1086,0,1093,24,14,7,2,0.2,2.9,-19.95133287,-19.60289375
4986,11,1087,0,1093,24,13,7,1,2.9,0.2,-19.60289375,-19.95133287
4987,11,1088,0,1094,24,12,6,2,10,10,16.09,16.09
4988,11,1089,0,1094,24,11,6,1,10,10,16.09,16.09
4989,11,1090,0,1095,24,10,5,2,24,14,19.53024664,54.72426884
4990,11,1091,0,1095,24,9,5,1,14,24,54.72426884,19.53024664
4991,11,1092,0,1096,24,8,4,2,2.5,0.4,-20.12828199,-20.44319708
4992,11,1093,0,1096,24,7,4,1,0.4,2.5,-20.44319708,-20.12828199
4993,11,1094,0,1097,24,6,3,2,16,14,27.37896987,32.74513075
4994,11,1095,0,1097,24,5,3,1,14,16,32.74513075,27.37896987
4995,11,1096,0,1098,24,4,2,2,0,10,-0.567362232,-6.490122287
4996,11,1097,0,1098,24,3,2,1,10,0,-6.490122287,-0.567362232
4997,11,1098,0,1099,24,2,1,2,26,26,41.914,41.914
4998,11,1099,0,1099,24,1,1,1,26,26,41.914,41.914
4999,12,1188,1,1194,24,12,6,2,10,16,26.908,15.466
5000,12,1189,1,1194,24,11,6,1,16,10,15.466,26.908
5001,12,1190,1,1195,24,10,5,2,25,25,41.9125,41.9125
5002,12,1191,1,1195,24,9,5,1,25,25,41.9125,41.9125
5003,12,1192,1,1196,24,8,4,2,6.8,9.5,7.618855,9.89482
5004,12,1193,1,1196,24,7,4,1,9.5,6.8,9.89482,7.618855
5005,12,1194,1,1197,24,6,3,2,17.5,15.7,29.503945,36.610705
5006,12,1195,1,1197,24,5,3,1,15.7,17.5,36.610705,29.503945
5007,12,1196,1,1198,24,4,2,2,10.9,9.8,16.88894,17.333835
5008,12,1197,1,1198,24,3,2,1,9.8,10.9,17.333835,16.88894
5009,12,1198,1,1199,24,2,1,2,12,15,28.7435,22.172
5010,12,1199,1,1199,24,1,1,1,15,12,22.172,28.7435
5011,16,1590,0,1595,24,10,5,2,1.1,14,14.10072884,-0.41733283
5012,16,1591,0,1595,24,9,5,1,14,1.1,-0.41733283,14.10072884
5013,16,1592,0,1596,24,8,4,2,10,28,68.21669505,4.867455106
5014,16,1593,0,1596,24,7,4,1,28,10,4.867455106,68.21669505
5015,16,1594,0,1597,24,6,3,2,10,6,6.511166564,11.38923591
5016,16,1595,0,1597,24,5,3,1,6,10,11.38923591,6.511166564
5017,16,1596,0,1598,24,4,2,2,14,13,25.25478269,27.62424247
5018,16,1597,0,1598,24,3,2,1,13,14,27.62424247,25.25478269
5019,16,1598,0,1599,24,2,1,2,12,7,10.49796943,18.16365944
5020,16,1599,0,1599,24,1,1,1,7,12,18.16365944,10.49796943
5021,18,1786,1,1793,24,14,7,2,18,18,35.882,35.882
5022,18,1787,1,1793,24,13,7,1,18,18,35.882,35.882
5023,18,1788,1,1794,24,12,6,2,9.5,16,25.5615,14.087375
5024,18,1789,1,1794,24,11,6,1,16,9.5,14.087375,25.5615
5025,18,1790,1,1795,24,10,5,2,8,6,6.178,3.188
5026,18,1791,1,1795,24,9,5,1,6,8,3.188,6.178
5027,18,1792,1,1796,24,8,4,2,8,12,14.752,13.928
5028,18,1793,1,1796,24,7,4,1,12,8,13.928,14.752
5029,18,1794,1,1797,24,6,3,2,13,14,27.428,25.2375
5030,18,1795,1,1797,24,5,3,1,14,13,25.2375,27.428
5031,18,1796,1,1798,24,4,2,2,16,16,32.224,32.224
5032,18,1797,1,1798,24,3,2,1,16,16,32.224,32.224
5033,18,1798,1,1799,24,2,1,2,14,12.9,24.991255,27.36962
5034,18,1799,1,1799,24,1,1,1,12.9,14,27.36962,24.991255
5035,22,2190,0,2195,24,10,5,2,5.3,8.8,7.073738175,3.500619971
5036,22,2191,0,2195,24,9,5,1,8.8,5.3,3.500619971,7.073738175
5037,22,2192,0,2196,24,8,4,2,25,25,41.9125,41.9125
5038,22,2193,0,2196,24,7,4,1,25,25,41.9125,41.9125
5039,22,2194,0,2197,24,6,3,2,11,15,29.61254035,20.55286213
5040,22,2195,0,2197,24,5,3,1,15,11,20.55286213,29.61254035
5041,22,2196,0,2198,24,4,2,2,20,18,33.85864809,40.89745253
5042,22,2197,0,2198,24,3,2,1,18,20,40.89745253,33.85864809
5043,22,2198,0,2199,24,2,1,2,2,6,-7.059407638,-8.592189885
5044,22,2199,0,2199,24,1,1,1,6,2,-8.592189885,-7.059407638
5045,23,2292,0,2296,24,8,4,2,16.8,19.5,40.61390988,31.5913635
5046,23,2293,0,2296,24,7,4,1,19.5,16.8,31.5913635,40.61390988
5047,23,2294,0,2297,24,6,3,2,1,1,-22.6235,-22.6235
5048,23,2295,0,2297,24,5,3,1,1,1,-22.6235,-22.6235
5049,23,2296,0,2298,24,4,2,2,12,18,38.02769412,21.92921146
5050,23,2297,0,2298,24,3,2,1,18,12,21.92921146,38.02769412
5051,23,2298,0,2299,24,2,1,2,8,2,-5.13837523,-1.584719197
5052,23,2299,0,2299,24,1,1,1,2,8,-1.584719197,-5.13837523
5053,24,2386,1,2393,24,14,7,2,24,24,41.696,41.696
5054,24,2387,1,2393,24,13,7,1,24,24,41.696,41.696
5055,24,2388,1,2394,24,12,6,2,16,10,15.466,26.908
5056,24,2389,1,2394,24,11,6,1,10,16,26.908,15.466
5057,24,2390,1,2395,24,10,5,2,14,14,27.706,27.706
5058,24,2391,1,2395,24,9,5,1,14,14,27.706,27.706
5059,24,2392,1,2396,24,8,4,2,14,12,22.78,26.594
5060,24,2393,1,2396,24,7,4,1,12,14,26.594,22.78
5061,24,2394,1,2397,24,6,3,2,14.9,14.9,29.845525,29.845525
5062,24,2395,1,2397,24,5,3,1,14.9,14.9,29.845525,29.845525
5063,24,2396,1,2398,24,4,2,2,28,16,-17.192,66.928
5064,24,2397,1,2398,24,3,2,1,16,28,66.928,-17.192
5065,24,2398,1,2399,24,2,1,2,11.5,12.4,22.68418,21.503695
5066,24,2399,1,2399,24,1,1,1,12.4,11.5,21.503695,22.68418
5067,25,2484,1,2492,24,16,8,2,16,10,15.466,26.908
5068,25,2485,1,2492,24,15,8,1,10,16,26.908,15.466
5069,25,2486,1,2493,24,14,7,2,25,16,2.668,58.1035
5070,25,2487,1,2493,24,13,7,1,16,25,58.1035,2.668
5071,25,2488,1,2494,24,12,6,2,25.5,25.5,41.940125,41.940125
5072,25,2489,1,2494,24,11,6,1,25.5,25.5,41.940125,41.940125
5073,25,2490,1,2495,24,10,5,2,18,18,35.882,35.882
5074,25,2491,1,2495,24,9,5,1,18,18,35.882,35.882
5075,25,2492,1,2496,24,8,4,2,20,18,31.642,42.26
5076,25,2493,1,2496,24,7,4,1,18,20,42.26,31.642
5077,25,2494,1,2497,24,6,3,2,11,15,27.1885,19.5605
5078,25,2495,1,2497,24,5,3,1,15,11,19.5605,27.1885
5079,25,2496,1,2498,24,4,2,2,12,16,30.904,21.008
5080,25,2497,1,2498,24,3,2,1,16,12,21.008,30.904
5081,25,2498,1,2499,24,2,1,2,22,18,25.178,48.682
5082,25,2499,1,2499,24,1,1,1,18,22,48.682,25.178
5083,26,2590,0,2595,24,10,5,2,20,10.7,17.80743033,43.44063531
5084,26,2591,0,2595,24,9,5,1,10.7,20,43.44063531,17.80743033
5085,26,2592,0,2596,24,8,4,2,10,8.5,12.41250238,14.63380422
5086,26,2593,0,2596,24,7,4,1,8.5,10,14.63380422,12.41250238
5087,26,2594,0,2597,24,6,3,2,6,15,25.35850178,9.67853576
5088,26,2595,0,2597,24,5,3,1,15,6,9.67853576,25.35850178
5089,26,2596,0,2598,24,4,2,2,8,22,48.34202828,10.77890206
5090,26,2597,0,2598,24,3,2,1,22,8,10.77890206,48.34202828
5091,26,2598,0,2599,24,2,1,2,10,28,68.21669505,4.867455106
5092,26,2599,0,2599,24,1,1,1,28,10,4.867455106,68.21669505
5093,27,2686,1,2693,24,14,7,2,15,12.6,23.74418,29.40962
5094,27,2687,1,2693,24,13,7,1,12.6,15,29.40962,23.74418
5095,27,2688,1,2694,24,12,6,2,16,18.6,39.60878,28.31152
5096,27,2689,1,2694,24,11,6,1,18.6,16,28.31152,39.60878
5097,27,2690,1,2695,24,10,5,2,13,11.8,22.37482,24.25498
5098,27,2691,1,2695,24,9,5,1,11.8,13,24.25498,22.37482
5099,27,2692,1,2696,24,8,4,2,24,24,41.696,41.696
5100,27,2693,1,2696,24,7,4,1,24,24,41.696,41.696
5101,27,2694,1,2697,24,6,3,2,0,10,-27.35,-1.06
5102,27,2695,1,2697,24,5,3,1,10,0,-1.06,-27.35
5103,27,2696,1,2698,24,4,2,2,22,24,48.404,33.25
5104,27,2697,1,2698,24,3,2,1,24,22,33.25,48.404
5105,27,2698,1,2699,24,2,1,2,12.6,14,27.16112,24.25318
5106,27,2699,1,2699,24,1,1,1,14,12.6,24.25318,27.16112
5107,28,2778,0,2789,24,22,11,2,13,12.5,23.89171578,24.99804051
5108,28,2779,0,2789,24,21,11,1,12.5,13,24.99804051,23.89171578
5109,28,2780,0,2790,24,20,10,2,15,14,27.62424247,30.20278269
5110,28,2781,0,2790,24,19,10,1,14,15,30.20278269,27.62424247
5111,28,2782,0,2791,24,18,9,2,14,16,32.74513075,27.37896987
5112,28,2783,0,2791,24,17,9,1,16,14,27.37896987,32.74513075
5113,28,2784,0,2792,24,16,8,2,10.5,10,16.49364106,17.33861523
5114,28,2785,0,2792,24,15,8,1,10,10.5,17.33861523,16.49364106
5115,28,2786,0,2793,24,14,7,2,6.9,18.1,35.52354698,11.32729844
5116,28,2787,0,2793,24,13,7,1,18.1,6.9,11.32729844,35.52354698
5117,28,2788,0,2794,24,12,6,2,7,5,0.22219386,1.824906759
5118,28,2789,0,2794,24,11,6,1,5,7,1.824906759,0.22219386
5119,28,2790,0,2795,24,10,5,2,10,13,23.75256153,17.89866486
5120,28,2791,0,2795,24,9,5,1,13,10,17.89866486,23.75256153
5121,28,2792,0,2796,24,8,4,2,15.9,18,37.30258714,30.81193379
5122,28,2793,0,2796,24,7,4,1,18,15.9,30.81193379,37.30258714
5123,28,2794,0,2797,24,6,3,2,25,25.5,43.13891689,40.7258394
5124,28,2795,0,2797,24,5,3,1,25.5,25,40.7258394,43.13891689
5125,28,2796,0,2798,24,4,2,2,26,26,41.914,41.914
5126,28,2797,0,2798,24,3,2,1,26,26,41.914,41.914
5127,28,2798,0,2799,24,2,1,2,14.3,10,18.22539502,27.20036009
5128,28,2799,0,2799,24,1,1,1,10,14.3,27.20036009,18.22539502
5129,29,2892,0,2896,24,8,4,2,16,12,22.71620124,32.61220124
5130,29,2893,0,2896,24,7,4,1,12,16,32.61220124,22.71620124
5131,29,2894,0,2897,24,6,3,2,26,26,41.914,41.914
5132,29,2895,0,2897,24,5,3,1,26,26,41.914,41.914
5133,29,2896,0,2898,24,4,2,2,22,4,3.893799073,44.66235108
5134,29,2897,0,2898,24,3,2,1,4,22,44.66235108,3.893799073
5135,29,2898,0,2899,24,2,1,2,16.1,16,32.18077438,32.47103587
5136,29,2899,0,2899,24,1,1,1,16,16.1,32.47103587,32.18077438
5137,2,182,1,191,25,18,9,2,20,20,38.68,38.68
5138,2,183,1,191,25,17,9,1,20,20,38.68,38.68
5139,2,184,1,192,25,16,8,2,15,8,11.792,19.1875
5140,2,185,1,192,25,15,8,1,8,15,19.1875,11.792
5141,2,186,1,193,25,14,7,2,16,16,32.224,32.224
5142,2,187,1,193,25,13,7,1,16,16,32.224,32.224
5143,2,188,1,194,25,12,6,2,4,14,-0.094,3.516
5144,2,189,1,194,25,11,6,1,14,4,3.516,-0.094
5145,2,190,1,195,25,10,5,2,22,22,40.618,40.618
5146,2,191,1,195,25,9,5,1,22,22,40.618,40.618
5147,2,192,1,196,25,8,4,2,12,10,18.106,19.652
5148,2,193,1,196,25,7,4,1,10,12,19.652,18.106
5149,2,194,1,197,25,6,3,2,8,16,20.688,9.968
5150,2,195,1,197,25,5,3,1,16,8,9.968,20.688
5151,2,196,1,198,25,4,2,2,15.6,12.5,22.899695,30.65698
5152,2,197,1,198,25,3,2,1,12.5,15.6,30.65698,22.899695
5153,2,198,1,199,25,2,1,2,15,9.9,16.700555,24.83582
5154,2,199,1,199,25,1,1,1,9.9,15,24.83582,16.700555
5155,5,484,0,492,25,16,8,2,16,4,5.887741798,25.53988049
5156,5,485,0,492,25,15,8,1,4,16,25.53988049,5.887741798
5157,5,486,0,493,25,14,7,2,2,2,-17.462,-17.462
5158,5,487,0,493,25,13,7,1,2,2,-17.462,-17.462
5159,5,488,0,494,25,12,6,2,18,20,40.89745253,33.85864809
5160,5,489,0,494,25,11,6,1,20,18,33.85864809,40.89745253
5161,5,490,0,495,25,10,5,2,18,17,33.4426218,36.64840335
5162,5,491,0,495,25,9,5,1,17,18,36.64840335,33.4426218
5163,5,492,0,496,25,8,4,2,0.5,0,-26.53615783,-26.73658588
5164,5,493,0,496,25,7,4,1,0,0.5,-26.73658588,-26.53615783
5165,5,494,0,497,25,6,3,2,10,10,16.09,16.09
5166,5,495,0,497,25,5,3,1,10,10,16.09,16.09
5167,5,496,0,498,25,4,2,2,10,16,31.82521146,18.23569412
5168,5,497,0,498,25,3,2,1,16,10,18.23569412,31.82521146
5169,5,498,0,499,25,2,1,2,18,16,31.04880898,37.25129164
5170,5,499,0,499,25,1,1,1,16,18,37.25129164,31.04880898
5171,7,686,1,693,25,14,7,2,26,26,41.914,41.914
5172,7,687,1,693,25,13,7,1,26,26,41.914,41.914
5173,7,688,1,694,25,12,6,2,12,28,57.688,-36.328
5174,7,689,1,694,25,11,6,1,28,12,-36.328,57.688
5175,7,690,1,695,25,10,5,2,10,28,49.732,-45.83
5176,7,691,1,695,25,9,5,1,28,10,-45.83,49.732
5177,7,692,1,696,25,8,4,2,26,26,41.914,41.914
5178,7,693,1,696,25,7,4,1,26,26,41.914,41.914
5179,7,694,1,697,25,6,3,2,13.5,15,30.0335,26.109875
5180,7,695,1,697,25,5,3,1,15,13.5,26.109875,30.0335
5181,7,696,1,698,25,4,2,2,20,18,31.642,42.26
5182,7,697,1,698,25,3,2,1,18,20,42.26,31.642
5183,7,698,1,699,25,2,1,2,14,13.5,26.470375,27.6365
5184,7,699,1,699,25,1,1,1,13.5,14,27.6365,26.470375
5185,8,786,0,793,25,14,7,2,11.5,13,24.62248522,21.46032138
5186,8,787,0,793,25,13,7,1,13,11.5,21.46032138,24.62248522
5187,8,788,0,794,25,12,6,2,24,10,11.93977585,55.35715449
5188,8,789,0,794,25,11,6,1,10,24,55.35715449,11.93977585
5189,8,790,0,795,25,10,5,2,8.2,14,24.95567657,14.12320964
5190,8,791,0,795,25,9,5,1,14,8.2,14.12320964,24.95567657
5191,8,792,0,796,25,8,4,2,10,24,55.35715449,11.93977585
5192,8,793,0,796,25,7,4,1,24,10,11.93977585,55.35715449
5193,8,794,0,797,25,6,3,2,16,26,59.18307327,19.80744221
5194,8,795,0,797,25,5,3,1,26,16,19.80744221,59.18307327
5195,8,796,0,798,25,4,2,2,16,18,37.25129164,31.04880898
5196,8,797,0,798,25,3,2,1,18,16,31.04880898,37.25129164
5197,8,798,0,799,25,2,1,2,0,20,31.42181321,-1.331751285
5198,8,799,0,799,25,1,1,1,20,0,-1.331751285,31.42181321
5199,11,1086,0,1093,25,14,7,2,3,1.7,-15.73552208,-15.68584541
5200,11,1087,0,1093,25,13,7,1,1.7,3,-15.68584541,-15.73552208
5201,11,1088,0,1094,25,12,6,2,12,11,19.87086313,21.82216202
5202,11,1089,0,1094,25,11,6,1,11,12,21.82216202,19.87086313
5203,11,1090,0,1095,25,10,5,2,24,22,36.89832632,45.6097743
5204,11,1091,0,1095,25,9,5,1,22,24,45.6097743,36.89832632
5205,11,1092,0,1096,25,8,4,2,3,0.6,-18.40000986,-18.58428525
5206,11,1093,0,1096,25,7,4,1,0.6,3,-18.58428525,-18.40000986
5207,11,1094,0,1097,25,6,3,2,12,16,32.61220124,22.71620124
5208,11,1095,0,1097,25,5,3,1,16,12,22.71620124,32.61220124
5209,11,1096,0,1098,25,4,2,2,16,11,20.45316499,32.30046388
5210,11,1097,0,1098,25,3,2,1,11,16,32.30046388,20.45316499
5211,11,1098,0,1099,25,2,1,2,26,28,46.88209608,36.49800454
5212,11,1099,0,1099,25,1,1,1,28,26,36.49800454,46.88209608
5213,12,1188,1,1194,25,12,6,2,14,16,32.676,26.594
5214,12,1189,1,1194,25,11,6,1,16,14,26.594,32.676
5215,12,1190,1,1195,25,10,5,2,25,25,41.9125,41.9125
5216,12,1191,1,1195,25,9,5,1,25,25,41.9125,41.9125
5217,12,1192,1,1196,25,8,4,2,9.5,9.5,14.396125,14.396125
5218,12,1193,1,1196,25,7,4,1,9.5,9.5,14.396125,14.396125
5219,12,1194,1,1197,25,6,3,2,17.6,18,36.46312,34.61168
5220,12,1195,1,1197,25,5,3,1,18,17.6,34.61168,36.46312
5221,12,1196,1,1198,25,4,2,2,10.4,9.9,16.487575,16.6331
5222,12,1197,1,1198,25,3,2,1,9.9,10.4,16.6331,16.487575
5223,12,1198,1,1199,25,2,1,2,13,14,27.428,25.2375
5224,12,1199,1,1199,25,1,1,1,14,13,25.2375,27.428
5225,16,1590,0,1595,25,10,5,2,10.5,25,58.54339397,11.30164483
5226,16,1591,0,1595,25,9,5,1,25,10.5,11.30164483,58.54339397
5227,16,1592,0,1596,25,8,4,2,28,10,4.867455106,68.21669505
5228,16,1593,0,1596,25,7,4,1,10,28,68.21669505,4.867455106
5229,16,1594,0,1597,25,6,3,2,2,14,15.93291517,1.298707124
5230,16,1595,0,1597,25,5,3,1,14,2,1.298707124,15.93291517
5231,16,1596,0,1598,25,4,2,2,18,13,24.14076277,38.0788661
5232,16,1597,0,1598,25,3,2,1,13,18,38.0788661,24.14076277
5233,16,1598,0,1599,25,2,1,2,8.9,7,7.645490255,9.942710554
5234,16,1599,0,1599,25,1,1,1,7,8.9,9.942710554,7.645490255
5235,18,1786,1,1793,25,14,7,2,16,20,43.616,24.648
5236,18,1787,1,1793,25,13,7,1,20,16,24.648,43.616
5237,18,1788,1,1794,25,12,6,2,14,10,17.898,23.258
5238,18,1789,1,1794,25,11,6,1,10,14,23.258,17.898
5239,18,1790,1,1795,25,10,5,2,12,16,30.904,21.008
5240,18,1791,1,1795,25,9,5,1,16,12,21.008,30.904
5241,18,1792,1,1796,25,8,4,2,12,8,13.928,14.752
5242,18,1793,1,1796,25,7,4,1,8,12,14.752,13.928
5243,18,1794,1,1797,25,6,3,2,13,11.5,21.689875,23.9125
5244,18,1795,1,1797,25,5,3,1,11.5,13,23.9125,21.689875
5245,18,1796,1,1798,25,4,2,2,10,18,30.602,10.81
5246,18,1797,1,1798,25,3,2,1,18,10,10.81,30.602
5247,18,1798,1,1799,25,2,1,2,13.9,13,25.25122,27.197155
5248,18,1799,1,1799,25,1,1,1,13,13.9,27.197155,25.25122
5249,22,2190,0,2195,25,10,5,2,16.1,4.4,6.672968957,26.44536448
5250,22,2191,0,2195,25,9,5,1,4.4,16.1,26.44536448,6.672968957
5251,22,2192,0,2196,25,8,4,2,26,12,12.24064964,61.51228071
5252,22,2193,0,2196,25,7,4,1,12,26,61.51228071,12.24064964
5253,22,2194,0,2197,25,6,3,2,15,10,18.2868661,29.08876277
5254,22,2195,0,2197,25,5,3,1,10,15,29.08876277,18.2868661
